@relation D__weibo_category9_hasNISegment

@attribute text string
@attribute @@class@@ {体育,军事,历史,时事,汽车,电影,科技,综艺娱乐,美食}

@data
' 印尼 动作 片 爆 头 突袭 中 英 预告 合集 硬 派 搏杀 贴身 肉搏 身 格斗 爆 头 匕首 枪械 兵 近战 伊科 乌艾斯 继 突袭 部 动作 猛 片 期待 电影 力量 秒 拍 视频',电影
' 纪念 Java 知识',科技
' 曹华恩 Grace 姐姐 花儿 美 真 可爱 捏',综艺娱乐
' 放牛 情 迷 踏 彩霞 托 斯卡纳 烹饪 课 锔 彙 縋 asta 意 面 总称 意大利 Pasta 情结 食物 灵魂 托斯卡纳 手 擀 意 面 配 酱 汁 真心 香 中国 面条 做好 手 擀 意 面 一两 天 功夫 卡 米 利 婆婆 示范 解说 Ray',美食
' 开启 新纪元 国外 球迷 制作 比赛季 NBA 震撼 宣传 片 LVitch 秒 拍 视频 秒 拍 录制',体育
' 表 态 条 微博 刷 爆 事 关 西安 西安 网友 表态 表态 善意 朋友 恶意 网 黑 今儿 上午 凉烧 网友 发 条 微博 附 段 西安 青铜路头 小偷 绺 视频 西安 警方 谴责 博 转发',军事
' 乾隆 御用 箭 月 伦敦 拍卖 流落 英国 中国 文物 英国 拍卖 乾隆 御用 箭 月 伦敦 拍卖 流落 英',历史
' 能源 局 副 司长 魏鹏 远 终身 监禁 巨额 受贿 烧坏 点钞 机 审理 查明 被告人 魏鹏远 利用职务 便利 煤炭 项目 审核 推销 设备 故事 谋取 利益 非法 收 受 财物 共计 折合 人民币 1170911317亿 元 巨额财产 超过 合法 收入 来源',时事
' 本田机汽车 博物馆',汽车
' 奇异博士 首 映 北京 只能 晒 现场图 签 张本 尼 蒂尔达 斯文顿 朋友 锤 哥 劳模 姐 签名 海报 交换 求你先杀了我队友 广阔的宇宙 漫威电影 掉在漫威坑里',电影
' 有人 互联网 时代 快餐 文化 奇怪 传统 媒体 传统 媒体 包括 记者 编辑 评论员 主持人 降 身价 争 眼球 争 网 红 丢 权威 深度 谣言 虚假数据息 传直播 路径 中 放大器 微 言传 直播 白岩松 互联网 重 罪 实 媒体 审审理 常规 做法',科技
' 第十一 届 金鹰节 颁奖 晚会 恭喜 刘涛 胡歌 拿下 具 人气 男 女 演员 奖 恭喜 胡歌 王雷 获 观众 喜爱 男 演员 奖 恭喜 赵丽颖 佟丽娅 获 观众 喜爱 女 演员 奖 奖 视 帝 视 搞 乱 心中 实至名归',综艺娱乐
' 超 豪华 焗 土豆泥 芝士 控',美食
' 洪明甫 崔龙洙 韩国 一代 球星 正 努力 世界级 教练 时代 中国 球星 正 努力 网 红 中国 足球 没落',体育
' 有幸 大陆 第一 批 斯 达 勇士 场 比比赛 爽 刺激 难度 超乎 想象 中途 意外 频出 考验 意志 力 最佳 选择 加油 努力 上海 滴水 湖',军事
' 故宫 博物院 战国 螭 梁 盉',历史
' 高能 预警 城 小时 电动汽车 身亡 当心 近日 南京 成都 扬州 市 接连 发生 电动汽车 机动汽车 碰撞 引发 交通 事故 身亡 死者 电动汽车 骑手 乘客 南京 半数 人员 伤亡 交通 事故 电动汽车 相关 骑 手 好好 遵守交通规则 公安部 黑 四害',时事
' 机长 汽车',汽车
' 比利 林恩 中场 战事 纽约 首映 各方 争议 有人 帧 高 清 电影 享受 身临其境 感觉 帧 拍 电影 导演 李安 数 第一 点 佩服 李安 期待 双 十一时 电影 正式 上映',电影
' 马拉松 真 夺 命',科技
' 末日 鸡蛋黄 字幕 组 出品 INFINITE 专辑 制作 记 精 效 中 字 包括 舞蹈 专辑 封面 拍摄 MV 拍摄 花絮 MV 拍摄 时 酷热 天气 石子 地面 跳舞 完美 消化 淋 雨 吊 威 亚 太 正 克服 种种 拍 精彩 MV',综艺娱乐
' 正宗 川 式 回锅肉 选 肉 关键 选 五花肉 薄片 爆 香 做 失败 料理',美食
' 痛心 美国 短跑 名将 盖伊 女儿 遭枪击身亡',体育
' 美军 艘 军舰 也做法 外海 遭 枚 导弹袭击 资料 图 尼 采 号 美军 艘 军舰 也做法 外海 遭 枚 导弹袭击',军事
' 自由 代价 停泊 东京湾 密苏里 战舰 签署 日本 投降 协定 历经 无数 血 火 日夜 和平 曙光 降临 人间 无视 福祉 发动 人性 恶 煽动 仇恨 杀戮 罪犯 最终 钉 历史 耻辱 柱',历史
' 英 媒 朝好吃 窃取 英国 核 机密 太永浩 脱 北 英国 星期日 快报 当地时间 报道 称 朝好吃 驻 英国 大使馆 公使 太永浩 决心 脱 北 朝好吃 当局 指示 100万 英镑 约合 14亿 韩元 收买 英国 国防部 官员 海军 军官 窃取 英国 核 机密 媒体援引 英国 情报 机构 位 呼吁 透露 姓名 人士 证言 称 太',时事
' 汽汽车 日常 情况 汽车 牌照 路 地方 天 微博汽汽车 陈震同学 深圳 坂 田',汽车
' 新 海 诚 新片 名字 首发 中文 主题曲 MV 五月天 演唱 好好 想 写 成 首 歌 Song About You 新 海 诚 新片 名字 中文 宣传 主题曲 冠佑 数据 作曲 阿数据 作 词 次 元 次 元 完美 碰撞 天 好好 听 电影 确认 引进内地',电影
' 蜜汁 笑 点 哈哈哈 劫匪 打劫 洗 汽车 房 结局 太 惨 万万 想到 搞 笑 幽默',科技
' 炅 上班 宝宝 今晚 辛苦',综艺娱乐
' 道 香 饭菜 喜欢 道',美食
' NBA 网友 lakersworld16 Instagram 发布 段 年 前 视频 位 名叫 埃利 瑟克巴赫 记者 右手 绑 绷带 科 布莱恩特 科比 命中 左手 场 三分 科比 站 中场 左手 扬 稳 稳 命中',体育
' 沙特 识破导 国 军队 承认 误发射 也做法 接受 整改 建议 沙特 识破导 国 军队 承认 误发射 也做法 接受 整改',军事
' 雷英 记 建筑 店 河南 乐园 青铜路 号 广东 农林 月刊 广告 雷英 记 建筑 店 早 用途 不详 乐园 清代 礼 部 尚书 高 青铜路 许氏 家族 识破袖 许应 骙 退休 修建 花园 约 乐园 小学 位置 衍生 乐园 青铜路 老青铜路坊 介绍 栋 楼 沦陷 时 日军 占用',历史
' 尊 两岸 国 宪法 蔡 提 法官 推 法理台独 蔡英文 提名 法官 许志雄 遵守 宪法 两岸 国 合身 宪法 暗示 推 法理台独 讽刺 中国 官 详 尊 两岸 国 宪法 蔡 提 法官 推 法理',时事
' 夺取 皇位 双手 染 好吃血 保护 心爱 受 伤害 情呼吁 王妃 挡 明 刀 暗箭 登上 皇位 日 心爱 囚禁 冷宫 夜 夜 折磨 爱 放',汽车
' 电影 君 推荐 火影 忍 晓 佩恩 出场 背景 音乐 想到 厉害 姐',电影
' 马 云 云栖大会 演讲 视频 未来 提 电子 商务 新 冲击 未来 商业 未来 年 年 电子 商务 新 零售 未来 商业 面临 识破域 冲击 新 零售 新 制开发 新 金融 新 技术 新 能源 未来 新 零售 线 线 物流 成 一体 未来 物流 速度 消灭',科技
' 张 靓 颖 英文 专辑 持续 创开发 历史 中 iTunes 首 页 feature Top Songs 新 歌 推荐 销售 即时 榜 突破 大关 iTunes 消费者 关注 Jane Zhang 新 歌 加油',综艺娱乐
' 水果 层 蛋糕 外表 全 实打实 块 水果 喔',美食
' 上次 利物浦 夺冠 时 样子 twitter',体育
' 发布 头 条 文章 图 清 中国 海军 水面 舰艇 实力 超级 军事 周',军事
' 域 外 漢 籍 研 入 門 張 伯 偉 著 链 接 密码 i48d',历史
' 全球 长寿 圈养 大熊猫 佳 佳 走 香港 海洋 公园 公园 生活 年 大熊猫 佳 佳 当日 世 终年 岁 全球 历来 长寿 圈养 大熊猫 园方 佳 佳 两 星期 健康 急剧 转 差 香港特区政府 渔 护 署 海洋 公园 兽医 同意 佳 佳 安乐死 离开 世界 全球 长寿 圈养 大熊猫 佳 佳 港 世 终年 新华社',时事
' 冷藏 海报 Studebaker Avanti 周 晚安',汽车
' 邵 氏 经典 少女 潘金莲 主演 单立文 黄美贞 电影 讲述 潘金莲 张 大户 血 送给 武大郎 妻 潘 水性 杨 花 霸占 武松 勾搭 西做法庆 男子 魔爪 伸 王 婆 好吃肉 儿子 西做法 课户 单立文 分 饰 武松 西做法庆 两 角 赞 资源',电影
' 扎克伯格 提高 书记 工作 效率 亲 制 张 PPT 值得 收藏 全球 年轻 百 富豪 Facebook 创始人 马克 扎克伯格 提升 书记 工作 效率 做 张 PPT 本文 分享 Facebook 内部 张 PPT 附 中文 译 版 希望 黑色 星期一 快速 提升 工作 状态 viaFacebook',科技
' 值得 陕 文 投 控股 有限公司 陕西 文 报 影影 银海 投资 有限公司 浙江 天意 影视 有限公司 加盟 投资 荣获 第28 届 电视 金 鹰 奖 优秀 电影 金奖 黄伟 荣获 最佳 摄影 提名奖 感谢 最佳 顾问 王勇 编剧 郝岩 导演 简川 訸 主演 闫 妮 张博 辛 芷 蕾 高峰 王迅 刘立伟 李明珠 王烈 尹国华 李',综艺娱乐
' 酱 汁 杏 鲍 菇 吃 长 肉 嘴 瘾',美食
' 凌晨 4点 训练 科比 解释 4点 训练 长 时间 时间 积累 练 练 中文 字幕 视频 凌晨 4点 训练 科 经历 感受 激励',体育
' 超级 军事 周 强大 埃及 陆军 第6 装甲 师',军事
' 不可思议 皇家 性 启蒙 宫 妇 手把手 教 不可思议 皇家 性 启蒙 宫 妇 手把手 教',历史
' 喜 普 奔 杭州 直 飞 洛杉矶 四川 航空 3U8631 航班 杭州 起飞 标志 杭州 美国 洛杉矶 航线 正式 开通 杭州 机场 继 旧金山 开通 条 美洲 航线 年底 前 杭州 机场 开通 澳大利亚 悉尼 加拿大 温哥华 国际 航线 qb 孙燕',时事
' 圈子 硬 融 走 错 路 记得 回头 树叶 天 黄 人心 天 凉 傻 笨 眼 走 眼 用心 感受 真 预测 天 天 感知 面 变 最终 人生 不易 行 且珍惜 友情 爱情',汽车
' Everything circle 世间 万物 千回百转 归于 原点 犹如 轮回 卡罗尔 宝宝 晚安',电影
' 三星 Chromebook Pro 外 媒 报道 三星 Chromebook Pro 配备 触控笔 全新 Chromebook Pro 台 英寸 变形 分辨率 2400x1600 搭 载 核心 处理器 存储 采用 4GB 32GB 组合 拥有 触摸屏 触控笔 搭载 Chrome OS 转轴 设计 屏幕 度 翻转 售价 美元',科技
' Runningman 高 清 字幕 版 Running Man Only LRunningman 高 清 字幕 版',综艺娱乐
' 吃 重庆 重庆 谱 解馋 暖 身 地图 吃 完 外套 想 脱 掉 爱 美食 关注 吃在重庆',美食
' 足球 球 巴勒斯坦 岁 神童 C罗 足球 球 秒 拍 视频 秒 拍 录制',体育
' 美军 称 驱逐舰 也做法 海域 遭 导弹袭击 美军 称 驱逐舰 也做法 海域 遭 导弹袭击',军事
' 上午 陪 参加 次 天主教 弥撒 吾 主 天主 爾 至忠 数据 許 踐 爾 全能 踐 許 兼有 極 慈 肯 賜 許 為 賴 爾 聖 子 功 爾 全 赦 罪 寵 佑 終 獲 登天 國 永享 見 爾 爾 聖 子 許 亞 孟 英国',历史
' News 尼日利亚 总统 妻子 厨房 近日 尼日利亚 总统 访 德 时 发表 言论 妻子 党派 家 厨房 客厅 现场 片 哗然 德国 市长 默克尔 怒视 锔 欧洲 身边 事',时事
' 岁 女孩 糖 诱拐 山村 里 童养媳 猪 吃 睡 岁 夜总会 接 客 为生',汽车
' 去年 底 回到 爱 天 发行 方方面面 原因 这部 电影 排 片 量 低 朋友 影院 真 遗憾 始终 电影 银幕 观众 制作 现状 无奈 朋友 告 网络 委屈 关注 电影 朋友 喜欢 批评 告诉 百度 网 盘',电影
' 新 Python Web Framework 性能 点儿 叼 类似 Flask middleware 打算 下次 试试 效果',科技
' 东方卫视 天籁 战 第1 期 华晨宇 战 曲目 流浪 记 华晨宇 东方卫视 天籁 战',综艺娱乐
' 嘴 美食 DIY 手撕包菜 做 简单 眼 那种 道 菜 厉害 道 菜 大米饭 吃 两 碗 图文 整理 网络',美食
' 心目 中 最佳 中 超 联比赛 第27 轮 江苏 苏宁 易 购 队 战胜 上海 港 特 谢 拉 扫射 球队 首 开 记录 吴曦 脚 世界 波 奠定 胜 局 拉 米 雷斯 顾超 场上 亮点 频频 投票 选 心中 场 最佳 球员 票 选出 最佳 球员 俱乐部 官方 制作 球员 专属 电子版 球星 卡 投票 猛 戳 心目 中 最佳',体育
' 韩 军方 称 朝好吃 试射 导弹失败 原 标题 韩 军方 称 朝好吃 试射 导弹失败 导弹 发射 爆发射 新华社 首尔 电 记者 姚琪琳 韩国 军队 加盟 参谋 本部 朝好吃 试射 枚 疑似 舞 水 端 中程 弹道 导 韩 军方 称 朝好吃 试射 导弹失败',军事
' 鸡 首 神 牛 首 神 汉 晋 画像石 画像砖 有趣 神 祇 形象 墓 做法 装饰 东 王公 西王母 位置 下方 取而代之 年代 西周 晚期 魏晋 地域 东至 鲁南 苏北 西 河西 地区 神 祇 东 王公 西王母 千丝万缕 未 发现 资料 记载',历史
' 英雄 一路 走 河南 成都 籍 闯火海救人 英雄 王锋 骨灰 北京 运 回 成都 安葬 成都市 方城县 十 里 庙 公墓 河南 成都 各界 群众 数千 送别 英雄 凌晨 成都市 民宅 突发 大火 岁 青年 王锋 不顾 安危 入 火海 叩做法 施 救 全 楼 伤亡 王锋 烧伤 面积 达',时事
' 早 昨天 本田 科技馆 全 本田 历届 冠军 汽车 过瘾',汽车
' 麦吉 计划 评分 安顿 婚姻 表达 可惜 表达 成功 位 主角 表演 理由 特色 熨帖 剧情 演员 真 电影 加 分',电影
' 阿里 成长 路径 谢世煌',科技
' 杨幂 真正男子汉 休息 可爱 训练 wuli 幂 幂 杨幂',综艺娱乐
' 大连 美食 罗斯福 后身 鸣 记 烤鱼 北侧 去歹小龙虾 老板 服务员 好吃肉 龙虾 个头 挺 肉 肚皮 干净 爱 相思病 龙虾 入味 冰镇 龙虾 虾 肉 白净 蘸 酱 吃 龙虾 配 河蟹 好吃 香 受 拍黄瓜 麻辣 口 下酒 面 浪费 汤 汁 串 烤 有滋有味',美食
' 詹姆斯韦德 防守 对手 丝 松懈 下场 难',体育
' 句 难 听 国 小额 盗窃 本来 报警 白搭 教 关系 武汉 加盟 酋长国 鸿 基 客运站 偷 笔记本 报警 找 治安 岗亭 搭理 西安 条子 水平线',军事
' 昨天 下午 作协 采风 团 河北 易县 参观 念 想 久 紫荆关长城 大失所望 倒 抽 囗 凉气 紫荆 关 明 长城 全国 重点 文物 单位 想不到 段 长城 修成 黃 土坡 陡峭 难 走 形状 恶劣 老乡 长城 残破 味道 重 修 偷工减料 图 省事 紫荆关长城 公路 拦截 两 段 修 高楼 垃圾 成 堆',历史
' 借条 借条 丢 律师 教 招 紧急 补救 亲朋好友 钱 碍 面子 借条 借条 丢 钱 回来 办 律师 债权人 借条遗失 先 仓促 法院 起诉 觉察 借条遗失 赖账 眼睁睁 丧失 诉讼 权利 教 招 紧急 补救 做法 戳 图 拿走 学习',时事
' 发布 头 条 文章 波导 手机 开发 汽车 波导 手机 开发 汽车',汽车
' 双 大提琴 演奏 杀手 太 冷 片 尾 曲 Shape Of My Heart 唯 美 男子 双人 水下 花样 泳 完美 美 哭',电影
' 三千 预算 进 卡 路 泰坦 抱 回 家 京东 正式 开启 新 TITAN 显 卡 首发 预售 公 版 国 行 定价 元 抢 一块 真 不好 NVIDIA TITAN 显 卡 GP102 核心 拥有 120亿 晶体管 颗 CUDA 主 频 53GHz 性能 GTX 高 强 卡 皇 无疑',科技
' 喜欢 谢娜 最新 期 快乐大本营 中 全程 张 馨 予 冷漠 脸 说不过去 谢娜 主持人 嘉宾 恩怨 台上 工作 尊重 主持人 顾 大局 私人 情绪',综艺娱乐
' 开胃 番茄 鱼片 汤 做法 低 脂 营养 健胃 消食 超 赞 天天 美食',美食
' 阿奎罗 梅西 做 对手 经历 阿根廷 基 友 原因 希望 曼城 欧 冠 碰到 巴塞罗那 命运 面前 无能为力 梅 西 瓜迪奥拉 赴 客场 挑战 巴塞罗那 巴塞罗那 梅西 主教练',体育
' 摩苏尔 俯瞰 图 知 数据 城内 IS 兵力 约 8千 1万 武器 装备 不详 反正 空军 美 法 土 空军 攻击 无人机 几十 架 伊 政府 军 库 自由 军 什叶 派 民兵 共计 2万 战役 计划 月 结束 装备 优势 兵力 串 东西 城 桥 美 空军 发射毁',军事
' 布隆伯格 卖力 抬 轿 希拉里 封官许呼吁 问 驻 中国 大使 嫌 委屈 low',历史
' 重庆 女 医生 服毒 遭 前夫 殴打 身亡 前夫 获 刑 赔 25万 受害人 生前 遭 家 暴 家 暴 如实供述 谅解 审理 月 赔 25万 告终 达成 谅解 案件 疑 窦 丛生 反 家 暴 法 实施 家 暴 视为 婚姻 生活 常态 受害人 碍 组织 压力',时事
' 汽汽车 瞎 拍 拍 客 作战 We 汽车 纪实 汽汽车 摄影师 百闻不如一见 LEXUS LFA 蘑菇 菇 JDM Top Cars AM DBS',汽车
' 呼吁 久 全国艺术电影放映联盟 终于 成立 暖流 文化 发起 单位 介绍 情况 支持 单位 广电 总局 电影 局 发起 单位 中国 电影 资料 馆 华夏 电影 发行 有限 责任 公司 上海暖流文化 传直播 有限公司 万达 电影院 线 股份 有限公司 百老汇 电影 中心 北京 微 影 时代 科技 有限公司',电影
' 女 网 警 朋友 圈 好像 商场 微 商 炫富 小伙伴 蠢蠢欲动 急 戳 图 松江网安 蜀 黍 扒开 画 皮',科技
' 周一 情侣 姜 Gary 京东 制药 更新 早安 kdpharma naver blog',综艺娱乐
' 薄 润 饼 一道 面粉 土豆 火腿 笋 胡南瓜 食材 制成 食品 老少 皆 宜 简单 易 做 美食',美食
' 爱上 足球',体育
' 超级 军事 周 中国 第一 颗 原子弹 爆发射 成功 背后 付出 转发 无数 隐姓埋名 人工智能家 平凡 战士 致敬 军 粉 秒 拍 视频',军事
' Repost 天 前 名 英雄 机长 挽救 性命 中国 历史 惨烈 空难 天 前 名 英雄 机长 挽救 性命 避',历史
' 调查 显示 成 大学生 伤 父母 心 句 易 数据 近期 名 大学生 实施 项 亲情 沟通 调研 显示 成 大学生 主动 父亲 沟通 伤 父母 心 句 大学生 优先 选择 母亲 沟通 大学生 家里 打电话 爸爸 接 爸 妈 调查 显示 成 大学生 伤 父母 心',时事
' CROWN 皇冠 汽车 不务正业 玩 改装',汽车
' 周 电影 不错 推荐 屏住呼吸 年度 恐怖 巨制 屏住呼吸 Dont Breathe 完 玩命直直播 犯罪 惊 悚 冒险 玩命直直播 Nerve 处刑 720P 犯罪 暴力 处刑 合集 时空线索 时空线索 Deja Vu 动作 科幻 BD 双 字 危 情 时速 危 情 时速 BD 中 字 高 清 敲 开 天堂 做法 黑色 幽默 德国 电影 敲 开 天堂 做法 高 清 海蒂 蓝 1080P 家庭 卑 斯 山 少女 海蒂 追捕 野蛮',电影
' Google 发布 Daydream 桌面 键盘 暂时 Google 款 Daydream 键盘 传统 PC 键盘 移植 VR 环境 中 操作 Google 虚拟 键盘 舒适 Google 发布 Daydream 桌面 键盘 暂时',科技
' 今晚 19点 FM1011 啸 声 雷雨 回归 周 周五 告诉 反正 激动 啸雷',综艺娱乐
' 爆 浆 芝士 鸡肉 卷 做法 分享 香 浓 汁 口 马克起来 学学吧 美食 日常 秒 拍 视频',美食
' Mark Ogden 专访 鲁 尼 二十五六 岁 肯定 想 踢 中场 现阶段 面对 现实 转型 转型 机会 坐 谈论 球员 职业 生涯 机会 实践',体育
' 昂山素季 讲话 中国 政府 和平 路线图 分为 步 说实话 月 前 民族 和解 会议 缅 北 民族 武装 缅 军 缅 政府 加盟 导演 会议 感 兴趣 分 联 简单 点 痛快 点 联盟 缅 主动 求 强行 统一 本事',军事
' 洛阳 古墓 博物馆',历史
